"url","description","name","Herkunftsland","Anbauregion","Weingut","Produktkategorie","Qualitätsstufe","Cuvee","Geschmacksrichtung","Farbnuance","Flaschengröße","Alkoholgehalt","Restzucker","Säure","Trinktemperatur","Passende Speisen","Hinweis auf Allergene","Auszeichnungen","Hersteller"
"https://www.vindor.de/pago-de-la-jaraba-azagador-do-reserva-la-mancha","Ein Wein von kräftigem, tiefem Rot. Intensiv, einladende Frucht, Aromen von Kaffee, reifen Kirschen, Brombeermarmelade, dunkler Schokolade, sehr ausgewogen.","Pago de la Jaraba, Azagador, DO Reserva La Mancha","Spanien","La Mancha","Pago de la Jaraba","Rotwein","D.O. Reserva","Tempranillo, Cabernet Sauvignon, Merlot","trocken","dunkelrot","0,75 l","13,5 %","2,0 g/l","4,7 g/l","16-18 °C","Schmorgerichte mit dunklen Fleischsorten, auch kurzgebratene Fleischgerichte, gereifter Manchegokäse.","enthält Sulfite",,"Pago de la Jaraba, N-310, 0, - 02600 Villarrobledo - Albacete, Spanien"
"https://www.vindor.de/paladin-sauvignon-blanc-igt-veneto","Knackig, sortentypisch, fruchtig-süffig-unkompliziert und viel Eleganz. Weingenuss für jeden Tag. Der Paladin Sauvignon Blanc zeigt im Glas ein brillantes Strohgelb. Intensive aromatische Nase mit sortentypischen Aromen wie Grapefruit und anderen tropischen Früchten. Am Gaumen fruchtig und frisch, dezente Säurestruktur, anregend frisch.","Paladin, Sauvignon Blanc, IGT Veneto","Italien","Veneto","Cantina Paladin","Weißwein","IGT / IGP",,"trocken","brillantes Strohgelb","0,75 l","12,5 %","2,7 g/l","6,2 g/l","8-9 °C","Hervorragend zur asiatischen Küche, zu Spargel-Gerichten und natürlich zu Fisch und Meeresfrüchten.","enthält Sulfite",,"Cantina Paladin, Via Postumia 12 - 30020 Annomne Veneto (VE) - Italien"
"https://www.vindor.de/paladin-syrah-vino-varietale-d-italia","Fruchtig-süffig-unkompliziert und mit viel Saft und Kraft. Weingenuss für jeden Tag. Intensive und komplexe Nase (Beeren, Konfitüre, Gewürze). Weich und rund am Gaumen, gute Balance aus dem feinen Säurespiel, der Frucht und den Tanninen. Präsenter, mittellanger Abgang. Vielfach prämierter Wein.","Paladin, Syrah, Vino Varietale d´Italia","Italien",,"Cantina Paladin","Rotwein","Vino Varietale d´Italia",,"halbtrocken","dunkelrot","0,75 l","13,5 %","20,0 g/l","6,0 g/l","16 °C","als Aperitif / Fleisch: Schinken, Wurstplatte / Gerichte: Vesper/Brotzeit / Käse: mittelreif, Weichkäse","enthält Sulfite",,"Cantina Paladin, Via Postumia 12 - 30020 Annomne Veneto (VE) - Italien"
"https://www.vindor.de/palazzo-pisano-ripensato-r-igt-veneto","Der ""kleine Amarone"" aus dem weltberühmten Valpolicella. Am Gaumen zeigen sich würzige Aromen von trockenen Früchten. Seine Tannine haben eine sehr feine Struktur, welche den Wein reich und samtig wirken lassen.","Palazzo Pisano, Ripensato `R´, IGT Veneto","Italien","Valpolicella","Palazzo Pisano","Rotwein","IGT / IGP","Corvina","trocken","dunkles Kirschrot","0,75 l","13,5 %","8,0 g/l","5,8 g/l","16-18 °C","Kräftige Gerichte von Schwein und Rind, Braten in dunklen Soßen, gegrilltes Fleisch, Lamm, Wild","enthält Sulfite",,"Palazzo Pisano"
"https://www.vindor.de/petit-tracteur-a.c.-cotes-du-rhone","Wunderbarer Gaumenschmeichler, nicht nur für Treckerfahrer ein Genuss. Glänzende rote Farbe mit violetten Andeutungen. Aromatisches Bouquet mit dominanten Aromen von roten Früchten (schwarze Johannisbeere, Brombeere), Gewürze (Pfeffer, Lakritze) und Vanille. Im Mund dominieren die schwarzen Fruchtaromen. Rundes und lang anhaltendes Finale. Trinkvergnügen ohne Ecken und Kanten, macht Spaß ! Vielfach prämiert in jedem Jahrgang.","Petit Tracteur, A.C. Cotes du Rhone","Frankreich","Côtes du Rhóne","Vignobles & Compagnie","Rotwein","A.C. Côtes du Rhône","Syrah, Grenache","trocken","glänzendes Rot","0,75 l","13,5 %","< 2 g/l","3,0 g/l","13-15 °C","zu Käse, Aufläufen und zu allen Gelegenheiten.","enthält Sulfite","Gilbert + Gaillard GOLD","Vignobles & Compagnie, 19 Chemin neuf - 30210 Castillon du Gard - Frankreich"
"https://www.vindor.de/petit-tracteur-a.c.-cotes-du-rhone?number=20010758","Wunderbarer Gaumenschmeichler, nicht nur für Treckerfahrer ein Genuss. Glänzende rote Farbe mit violetten Andeutungen. Aromatisches Bouquet mit dominanten Aromen von roten Früchten (schwarze Johannisbeere, Brombeere), Gewürze (Pfeffer, Lakritze) und Vanille. Im Mund dominieren die schwarzen Fruchtaromen. Rundes und lang anhaltendes Finale. Trinkvergnügen ohne Ecken und Kanten, macht Spaß ! Vielfach prämiert in jedem Jahrgang.","Petit Tracteur, A.C. Cotes du Rhone","Frankreich","Côtes du Rhóne","Vignobles & Compagnie","Rotwein","A.C. Côtes du Rhône","Syrah, Grenache","trocken","glänzendes Rot","0,75 l","13,5 %","< 2 g/l","3,0 g/l","13-15 °C","zu Käse, Aufläufen und zu allen Gelegenheiten.","enthält Sulfite","Gilbert + Gaillard GOLD","Vignobles & Compagnie, 19 Chemin neuf - 30210 Castillon du Gard - Frankreich"
"https://www.vindor.de/piedemonte-cabernet-sauvignon-do-crianza-navarra","Komplex, gut strukturiert mit deutlicher Präsenz von reifen Früchten, die in einem ausgewogenen Verhältnis zu den Tanninen, den Gewürz- und Schokoladennoten stehen und diesem Wein seinen hervorragenden Geschmack und seinen eleganten Charakter verleihen.","Piedemonte, Cabernet Sauvignon, DO Crianza Navarra","Spanien","Navarra","Bodegas Piedemonte","Rotwein","D.O.",,"trocken","rubinrot","0,75 l","14 %","1,6 g/l","5,3 g/l","16-18 °C","Passt sehr gut zu Geschmortem und Eintöpfen, Fleisch und reifem Käse","enthält Sulfite",,"Bodegas Piedemonte, Rua Romana, 0 - ES 31390 Olite, Navarra, Spanien"
"https://www.vindor.de/piedemonte-do-reserva-navarra","Dieser Wein ist das Ergebnis einer optimalen Kombination von Tempranillo, Merlot und Cabernet Sauvignon. Nach einem achtzehnmonatigen Ausbau im Eichenfass erhalten wir einen Wein mit komplexen Aromen, mit dem Geschmacksspektrum reifer Früchte und Anklängen an Gewürze und Röstnoten. Seine Eleganz erfreut auch anspruchsvollste Genießer.","Piedemonte, DO Reserva Navarra","Spanien","Navarra","Bodegas Piedemonte","Rotwein","D.O. Reserva","Merlot, Tempranillo, Cabernet Sauvignon","trocken","rubinrot","0,75 l","14 %","3,0 g/l","5,8 g/l","18 °C","Zu kräftigen Fleischgerichten, reifem Käse, Iberico Schinken.","enthält Sulfite",,"Bodegas Piedemonte, Rua Romana, 0 - ES 31390 Olite, Navarra, Spanien"
"https://www.vindor.de/piedemonte-gamma-blanco-do-navarra","Glänzende strohgelbe Farbe. Im Bukett saubere und natürliche Aromen, erinnernd an den Duft der Trauben am Rebstock mit einigen Anklängen an Zitrusfrüchte. Im Mund frisch und rund mit Röstnoten und Anklängen an Zitrusfrüchte.","Piedemonte, Gamma Blanco, DO Navarra","Spanien","Navarra","Bodegas Piedemonte","Weißwein","D.O.","Chardonnay, Moscatel, Viura","trocken","strohgelb","0,75 l","12,5 %","2,4 g/l","5,0 g/l","8-10 °C","Sehr gut zu allen Arten von Fisch, Schweinefleisch und Geflügel, Paellas und Nudelgerichten","enthält Sulfite",,"Bodegas Piedemonte, Rua Romana, 0 - ES 31390 Olite, Navarra, Spanien"
"https://www.vindor.de/piedemonte-gamma-tinto-do-navarra","Attraktives Kirschrot mit rubinroter Kante. Intensives und sehr fruchtiges Aroma von reifen schwarzen Beeren und Würznoten, Vanille und Karamell. Fleischig, kräftig und fruchtig. Gewürznoten und süß ummantelte Tannine runden den Geschmack ab und sorgen für einen angenehmen Abgang.","Piedemonte, Gamma Tinto, DO Navarra","Spanien","Navarra","Bodegas Piedemonte","Rotwein","D.O.","Merlot, Tempranillo, Cabernet Sauvignon","trocken","kirschrot mit rubinroten Reflexen","0,75 l","13,5 %","2,0 g/l","4,8 g/l","16-18 °C","Dieser Wein passt ausgezeichnet zu Geschmortem und Eintöpfen aller Art, Fleischgerichten und reifem Käse","enthält Sulfite","Berliner Weintrophy Goldmedaille,                                                                                                                                                                                 Mundus Vini Silbermedaille","Bodegas Piedemonte, Rua Romana, 0 - ES 31390 Olite, Navarra, Spanien"
"https://www.vindor.de/piedemonte-merlot-do-crianza-navarra","Komplexes und intensives Aroma mit eleganten Anklängen an Gewürze, Vanille und Karamell auf einem sortenspezifischen Hintergrund von schwarzen Beeren und Lakritze.
Am Gaumen dann eher fleischig und kräftig mit angenehmen Vanillenoten und süß ummantelten Tanninen, die mit den fruchtigen Eigenschaften in harmonischem Einklang stehen und dem Wein einen komplexen und eleganten Charakter verleihen. Ein runder, gut strukturierter Wein mit nachhaltigem Finish.","Piedemonte, Merlot, DO Crianza Navarra","Spanien","Navarra","Bodegas Piedemonte","Rotwein","D.O.",,"trocken","dunkelrot","0,75 l","14 %","1,6 g/l","5,7 g/l","16-18 °C","Passt sehr gut zu Wildgerichten und rotem Fleisch","enthält Sulfite",,"Bodegas Piedemonte, Rua Romana, 0 - ES 31390 Olite, Navarra, Spanien"
"https://www.vindor.de/piedemonte-merlot-do-navarra","Komplex und sehr sortenspezifisch. Im Aroma dominieren schwarze Beeren, insbesondere schwarze Johannisbeere, es treten aber auch Lakritz- und Veilchennoten hervor. Gut strukturiert, charmant und fruchtig. Im Geschmack finden sich die schwarzen Beeren wieder sowie kräftige, süß ummantelte Tannine, die für ein rundes und angenehmes Finish mit intensivem Nachhall sorgen.","Piedemonte, Merlot, DO Navarra","Spanien","Navarra","Bodegas Piedemonte","Rotwein","D.O.",,"trocken","kirschrot","0,75 l","13,5 %","1,8 g/l","5,5 g/l","16-18 °C","Passt gut zu jeder Art von Fleisch- und Wildgerichten.","enthält Sulfite",,"Bodegas Piedemonte, Rua Romana, 0 - ES 31390 Olite, Navarra, Spanien"
"https://www.vindor.de/piedemonte-rosado-do-navarra","Leuchtende erdbeerrote Farbe mit violetten Tönen. Das intensive Aroma erinnert an reife rote Beeren, insbesondere Erdbeeren und Himbeeren. Am Gaumen Komplex und süffig, mit breitem und fruchtigem Geschmacksspektrum und einem frischen Abgang. Der Nachgeschmack ist fruchtig und nachhaltig.","Piedemonte, Rosado, DO Navarra","Spanien","Navarra","Bodegas Piedemonte","Roséwein","D.O.",,"trocken","erdbeerrot","0,75 l","13 %","4,5 g/l","5,6 g/l","8 °C","Ausgezeichnet mit Fleisch, Paella und Nudelgerichten","enthält Sulfite",,"Bodegas Piedemonte, Rua Romana, 0 - ES 31390 Olite, Navarra, Spanien"
"https://www.vindor.de/pierre-dupond-chantenaire-cotes-du-rhone-ac-cotes-du-rhone","Der Trend für Cotes du Rhone Weine ist nun endlich auch in Deutschland angekommen. Dies verdanken wir Weinen wie diesem. Es erwartet Sie ein finessenreicher und ein mit außerordentlicher Spannung gespickter Wein ! Aromen von Johannisbeergelee, dunkelbeerig, samtig-weich im Gaumen, mineralisch, im Abgang Lakritz. Feines Tannin, unglaublich harmonisch und fruchtig.","Pierre Dupond, Chantenaire Cotes du Rhone, AC Cotes du Rhone","Frankreich","Côtes du Rhóne","Pierre Dupond","Rotwein","A.C. Côtes du Rhône","Grenache, Syrah, Mourvedre","trocken","dunkelrot","0,75 l","13,5 %","1,0 g/l","5,3 g/l","16-18 °C","rotes Fleisch, verschiedene Wurstwaren","enthält Sulfite",,"Pierre Dupond"
"https://www.vindor.de/pink-de-kressmann-rose-ac-bordeaux","Kressmanns raffinierter Pink Rosé wird aus Cabernet Franc und Merlot vinifiziert. Verspielte Aromen von Weißdorn, Grapefruit, Erdbeere und roter Johannisbeere zeichnen diesen herrlich ausbalancierten sowie frischen Roséwein aus. Ein Versprechen an den Genuss.","Pink de Kressmann Rosé, AC Bordeaux","Frankreich","Bordeaux","CVBG Dourthe - Kressmann","Roséwein","AC Bordeaux","70% Cabernet Franc, 30% Merlot","trocken","leuchtendes Lachsrosa","0,75 l","12 %","0,3 g/l","3,4 g/l","8-10 °C","hervorragend zu Tapas, Sommersalaten, Gemüseeintopf, Pasta- und Fischgerichten","enthält Sulfite",,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France"
"https://www.vindor.de/plaisir-de-merle-chardonnay-paarl","Ein Erbe aus Exzellenz und Leidenschaft - dafür steht Plaisir de Merle. Wuchtiges Bukett von gerösteten Mandeln, getrocknetem Pfirsich, Butterscotch, Vanille und Eichenholz. Am Gaumen eine cremige Aromatik mit belebender Fruchtsäure. Ausbau in 300 l französischer Eiche für 12 Monate - vielfach prämiert. Chardonnay in seiner schönsten Form.","Plaisir de Merle, Chardonnay, Paarl","Südafrika","Paarl","Distell","Weißwein",,,"trocken","strohgelb","0,75 l","14 %","1,3 g/l","5,5 g/l","9-11 °C","Würzige Pastagerichte, gegrillte Geflügel- und Fischgerichte, Sommersalate.","enthält Sulfite","Berliner Weintrophy Goldmedaille","Distell, Aan-de-Wagenweg, Stellenbosch 7600 - Südafrika"
"https://www.vindor.de/poggio-delle-faine-governo-toscano-igt-toscana","Das ungemein konzentriertes Bouquet bei dieser Rarität ensteht aufgrund der besonderen Herstellung, dem Governo Verfahren. Hiebei werden getrocknete Beeren verwendet, die diesem Wein Struktur und eine elegante Fruchtsüße verleihen. Aromen von reifen Zwetschgen und roten Beeren gesellen sich zu würzigen Noten wie Sandelholz und mediteranen Kräutern. Die weiche Tanninstruktur verleiht ihm eine perfekte Balance.","Poggio delle Faine, GOVERNO Toscano, IGT Toscana","Italien","Toskana","Poggio delle Faine","Rotwein","IGT Toscana","Sangiovese, Cannaiolo","halbtrocken","tiefes Violett","0,75 l","13,5 %","13,0 g/l","5,7 g/l","18 °C","ideal zu rotem Fleisch, Lamm, gegrilltem Fleich und kräftigen Gemüegerichte","enthält Sulfite",,"Poggio delle Faine, Cantine Francesco Minini S.p.a., Vlale Europa, 6, 25028 Verolanuova (BS)"
"https://www.vindor.de/poggio-delle-faine-igt-toscana","Konzentriertes Bouquet, feine Vanillearomen vermählen sich mit angenehm warmer und schmeichelnder Frucht, Leder und Anklänge von Schokolade und Kaffee, viel Konzentration, Länge und Potenzial.","Poggio delle Faine, IGT Toscana","Italien","Toskana","Poggio delle Faine","Rotwein","IGT Toscana","Sangiovese, Cabernet Sauvignon","trocken","kirschrot","0,75 l","13,5 %","6,3 g/l","6,2 g/l","18 °C","Nudelgerichte mit Tomatensoßen, kräftige Gerichte von Schwein und Rind (Braten in dunklen Soßen, gegrilltes Fleisch), Lamm, Wild, Weichkäse, Hartkäse.","enthält Sulfite",,"Poggio delle Faine, Cantine Francesco Minini S.p.a., Vlale Europa, 6, 25028 Verolanuova (BS)"
"https://www.vindor.de/premius-bordeaux-rouge-ac-bordeaux","Der Premius Bordeaux Rouge überzeugt schon auf den ersten Blick mit seiner tiefen, rubinroten Farbe. Sein ausdrucksstarkes, offenes Bouquet roter, reifer Früchte, wie Pflaume und schwarzer Johannisbeere, vermischt sich mit Vanille, Lakritz und Mokka. Komplex und reich am Gaumen, schön ausgewogen mit Aromen reifer, roter Früchte sowie einem Hauch von geröstetem Kaffee und Lakritz. Ein langanhaltendes Finale krönt diesen Wein, der für einige Monate im Barrique ausgebaut wurde. Premius Bordeaux Rouge erhält für jeden Jahrgang internationale Auszeichnungen.","Premius Bordeaux Rouge, AC Bordeaux","Frankreich","Bordeaux","Yvon Mau","Rotwein","AC Bordeaux","45% Merlot 30% Cabernet Sauvignon 25% Cabernet Franc","trocken","rubinrot","0,75 l","13 %","2,0 g/l","4,9 g/l","16-18 °C","Passt perfekt zu allerlei Sorten von Käse und Fleisch.","enthält Sulfite","Mundus Vini Silbermedaille","Yvon Mau, Rue André Dupuy-Chauvin - La Reole-Cedex - France"
"https://www.vindor.de/quinta-da-aveleda-vinho-verde-doc-vinho-verde","Nicht nur in Portugal ein Hit - weltweit erfreut sich der Vinho Verde größter Beliebtheit. Avelada ist sicher einer der besten Erzeuger. Die floralen Aromen und tropischen Früchte sind nur einige der Aromen, die die Frische und Eleganz dieses klaren und delikaten Weins beschreiben. AUSZEICHNUNGEN: 90 Punkte Wine Enthusiast | Wine Spectator Best Value2016 | Wine & Spirits Best Buy 2016","Quinta da Aveleda, Vinho Verde, DOC Vinho Verde","Portugal","DOC Vinho Verde","Quinta da Aveleda","Weißwein","DOC","Loureiro, Alvarinho","trocken",,"0,75 l","11 %","4,0 g/l","6,0 g/l","6-8 °C","Meeresfrüchtesalat, milder Ziegenkäse,perfekter Begleiter zu Hähnchenbrustfilets","enthält Sulfite",,"Aveleda, SA, Rua da Aveleda 2 - 4560-570 Penafiel - Portugal"
"https://www.vindor.de/quinta-da-boavista-espiga-branco-vr-lisboa","Ein Wein mit einem intensiven Strohton. Fast schon selbstverständlich, dass ausschließlich endemische Rebsorten Beachtung finden, nämlich so klangvolle Namen, wie Fernao Pires, Arinto, Vital, Sera Nova, Sauvignon Ein ausdrucksvoller Wein mit einer einladende Frucht, unbeschwert und attraktiv.","Quinta da Boavista, Espiga BRANCO, VR Lisboa","Portugal","Lisboa","Quinta da Boavista","Weißwein","VR","Fernao Pires, Arinto, Moscatel, Sauvignon Blanc","trocken","hellgelb","0,75 l","12,5 %","1,3 g/l","6,9 g/l","8 °C","Aperitif, Vorspeisen wie Antipasti Misti oder Tapas, Fisch und Schalentiere.","enthält Sulfite",,"Quinta da Boavista, (Merceana, Alenquer) aus Portugal/Lisboa"
"https://www.vindor.de/quinta-da-boavista-espiga-tinto-vr-lisboa","Mittlerer Rubinton mit Saftigen Aromen von Himbeeren, feinwürzig, jugendlich, attraktiv. Vielfach international prämierter Wein.","Quinta da Boavista, Espiga TINTO, VR Lisboa","Portugal","Lisboa","Quinta da Boavista","Rotwein",,"Castelao, Touriga Nacional, Tinta Roriz, Syrah","trocken","purpurrot","0,75 l","13 %","9,1 g/l","5,6 g/l","16-18 °C","Kräftige Gerichte von Schwein und Rind, Braten in dunklen Soßen, gegrilltes Fleisch, Lamm, Wild, Weichkäse, Hartkäse","enthält Sulfite",,"Quinta da Boavista, (Merceana, Alenquer) aus Portugal/Lisboa"
"https://www.vindor.de/quinta-da-lixa-vinho-verde-escudo-real-doc-minho","Ein Wein der durch seine animierende Zitrus-Aromen sowie saftige Aromen von Birne und einem Hauch Melone undd weißer Blüte überzeugt. Ein erfrischender und spritziger Genuss für jede Gelegenheit - egal ob im Sommer oder Winter, diese Wein ist immer ein spritziges Vergnügen.","Quinta da Lixa, Vinho Verde Escudo Real, DOC Minho","Portugal",,"Quinta da Lixa","Weißwein","DOC","Loureiro, Trajadura, Arinto","halbtrocken","glanzhell","0,75 l","9,5 %","16,5 g/l","6,7 g/l","8 °C","als Aperitif, zu gedünsteten Speisen und zur Bortzeit","enthält Sulfite",,"Quinta da Lixa, Monte, Vila Cova da Lixa 4615 - 658 Lixa - Portugal"
"https://www.vindor.de/quinta-da-lixa-vinho-verde-seixoso-doc-minho","Ein Wein der durch seine verführerischen Aromen von Zitrusfrüchten gepaart mit exotischen Früchten, floralen Noten und dezenten Anklänge an Muskatnuß, fein und elegant und doch tiefgründig wirkt. Ein herrlich spritziger Wein für die Sommertage. Dieser Wein gehört zum Sommer, wie der Schnee zum Winter.","Quinta da Lixa, Vinho Verde Seixoso, DOC Minho","Portugal",,"Quinta da Lixa","Weißwein","DOC","Loureiro, Trajadura, Arinto","halbtrocken","glanzhell","0,75 l","9,5 %","12,3 g/l","6,7 g/l","8 °C","als Aperitif, zu gedünsteten Speisen und zur Bortzeit","enthält Sulfite","Mundus Vini Goldmedaille","Quinta da Lixa, Monte, Vila Cova da Lixa 4615 - 658 Lixa - Portugal"
"https://www.vindor.de/quinta-da-lixa-vinho-verde-seixoso-rosado-doc-minho","Ein Wein der durch seine verführerischen Aromen von Grapefruit gepaart mit frischen Himbeeren und Hellen Kirschen, prickelnd frisch und doch tiefgründig wirkt. Ein herrlich spritziger Wein für die Sommertage. Dieser Wein gehört zum Sommer, wie der Schnee zum Winter.","Quinta da Lixa, Vinho Verde Seixoso Rosado, DOC Minho","Portugal",,"Quinta da Lixa","Roséwein","DOC","Touriga Nacional, Espadeiro","halbtrocken","funkelndes Lachsrosa","0,75 l","10,5 %","12,8 g/l","5,8 g/l","8 °C","sehr lecker als Aperitiv im Sommer auf der Terasse, ein Wein zum Relaxen in der Hängematte, paßt aber auch zu Pizza und Pasta, zur Brotzeit und zu frischen Sommersalaten","enthält Sulfite",,"Quinta da Lixa, Monte, Vila Cova da Lixa 4615 - 658 Lixa - Portugal"
"https://www.vindor.de/quinta-vale-dona-maria-rufo-douro-dop","Wenn Sie sich bisher nicht an Weine aus Portugal heran getraut haben, dann sollten Sie mit diesem sensationellen Wein beginnen. Die kräftigen Aromen von Cassis und roten Früchten wie Kirschen, Himbeeren und Erdbeeren sowie blumige, spürbar violette Noten werden Sie begeistern. Unglaublich gefälliger, vollmundiger Wein mit einer guten Frische, die einen langen und eleganten Abgang ermöglicht. Der Wein reigt für 12 Monate im Holzfass ausgebaut. Dieser Wein macht richtig Spaß und ist für diese Qualität ein echtes Schnäppchen.","Quinta Vale Dona Maria, Rufo, Douro DOP","Portugal","Douro","Quinta Vale Dona Maria","Rotwein","DO/DOP","Touriga Franca, Touriga Nacional","trocken","dunkelrot mit kirschfarbenen Reflexen","0,75 l","13,5 %","0,9 g/l","5,2 g/l","14-16 °C","Kräftige Gerichte von Schwein und Rind, Braten in dunklen Soßen, gegrilltes Fleisch, Lamm, Wild, Weichkäse, Hartkäse","enthält Sulfite",,"Quinta Vale Dona Maria, Sarzedinho, PT - 5130-113 S. Joao da Pesqueira - Portugal"
"https://www.vindor.de/rabauke-riesling-spaetlese-trocken-qba-mosel","Was für eine freches Bürschchen dieser Rabauke doch ist. Er kann es locker mit den großen Weinen an der Mosel aufnehmen, was ihn zu einem echten Rabauken macht. Klasse, was die Jungs da auf die Beine gestellt haben. Wunderbares Zusammenspiel von Säure und Frucht. Verspielte Aromen weißer Fürchte und Citrus mit dezentem Schieferton, feine Würze. Brillant, am Gaumen straff und schlank mit delikater Fruchtreife und - intensität, fein und intensiv im Nachklang mit einer deutlich mineralischen Note. Bis zu 8-10 Jahre lagerfähig.","Rabauke Riesling Spätlese trocken, QbA Mosel","Deutschland","Mosel",,"Weißwein","QbA",,"trocken","helles Gelb mit grünlichen Reflexen","0,75 l","12 %","8,6 g/l","7,9 g/l","10-12 °C","Fisch und Schalentiere, Gemüsegerichte wie Gemüseauflauf, Gratin, Risotto, Geflügel und helles Fleisch, zarte Gerichte von Schwein und Rind, gekochtes Fleisch, Pfannengerichte, Fleisch in hellen Soßen, milde Käsesorten","enthält Sulfite",,"Rabaukenwein , Oderberger Straße 44 -10435 Berlin"
"https://www.vindor.de/ramon-bilbao-cruz-de-alba-crianza-do-ribera-del-duero","In der Nase dominieren schwarze und rote Früchte. Leichte Röstaromen mit einer großen Fruchtfülle streicheln den Gaumen. Das Finale ist sehr aromatisch. Ein großer Wein aus einem der Top Anbaugebiet Spaniens.","Ramón Bilbao, Cruz de Alba Crianza, DO Ribera del Duero","Spanien","Ribera del Duero","Bodegas Ramon Bilbao","Rotwein","D.O.","Tempranillo","trocken","rubinrot","0,75 l","14,5 %","1,8 g/l","5,4 g/l","16 °C","kräftigen Gerichten, Milchlamm, Pasta al Forno","enthält Sulfite",,"Bodegas Ramon Bilbao, Avenida del Santo Domingo de la Calzada, 34 - ES 26200 Haro, Spanien"
"https://www.vindor.de/ramon-bilbao-doca-crianza-rioja","Dunkles Rubinrot, Im Bukett komplexe Aromen nach Früchten, Mandelholz und etwas Zimt, am Gaumen dann einerseits kräftig, aber gut abgestimmt, weich und samtig. Langes Finale mit reifen Tanninen.","Ramón Bilbao, DOCA Crianza Rioja","Spanien","Rioja","Bodegas Ramon Bilbao","Rotwein","DOCa",,"trocken","rubinrot","0,75 l","14 %","< 1 g/l","5,1 g/l","16-18 °C","Empfehlung zu gegrilltem Fleisch, mittelreifem Käse, kräftiger Pasta.","enthält Sulfite",,"Bodegas Ramon Bilbao, Avenida del Santo Domingo de la Calzada, 34 - ES 26200 Haro, Spanien"
"https://www.vindor.de/ramon-bilbao-doca-edicion-limitada-crianza-rioja","Dieser limitierte Rioja Crianza ist ein echtes Kunstwerk, das Stärke mit einer geradezu hinreißenden Verführung vereint. Dieser Wein überrascht mit der Finesse roter Früchte und einer Verspieltheit von cremiger Vanille, einem Hauch Zimt und feinem Toast. 14 Monate in amerikanischen und französischen Barriques sowie 6 Monate auf der Flasche gelagert. Der Jahrgang 2013 hat 90 Punkte im Wine Spectator erhalten! Klasse!","Ramón Bilbao, DOCa Edicion Limitada Crianza Rioja","Spanien","Rioja","Bodegas Ramon Bilbao","Rotwein","DOCa","Tempranillo","trocken","schwarzrot","0,75 l","14 %","2,0 g/l","5,8 g/l","16-18 °C","Empfehlung zu gegrilltem Fleisch, mittelreifem Käse, kräftiger Pasta.","enthält Sulfite",,"Bodegas Ramon Bilbao, Avenida del Santo Domingo de la Calzada, 34 - ES 26200 Haro, Spanien"
"https://www.vindor.de/ramon-bilbao-doca-gran-reserva-rioja","Dunkles Rot mit Reflexen am Rand. Reife Früchte in der Nase, Pflaume und Apfelkompott, sehr feine Vanillearomen und etwas Tabak am Gaumen, elegant und komplex, erstaunlich jugendlich.","Ramón Bilbao, DOCA Gran Reserva Rioja","Spanien","Rioja","Bodegas Ramon Bilbao","Rotwein","Gran Reserva","90% Tempranillo, 7% Mazuelo, 3% Garnacha","trocken","dunkelrot","0,75 l","14 %","1,8 g/l","5,5 g/l","18-20 °C","Zu feinen Fleischgerichten, reifem Käse","enthält Sulfite",,"Bodegas Ramon Bilbao, Avenida del Santo Domingo de la Calzada, 34 - ES 26200 Haro, Spanien"
"https://www.vindor.de/ramon-bilbao-doca-reserva-rioja","Dunkles rot. In der Nase reife Früchte, Aprikose und Pflaume, ein wenig Kokusnuss. Am Gaumen abwechslungsreich und sehr elegant, sehr langes Finale. Lange Lagerfähigkeit.","Ramón Bilbao, DOCA Reserva Rioja","Spanien","Rioja","Bodegas Ramon Bilbao","Rotwein","DOCa","90% Tempranillo, je 5% Mazuelo und Garnacha","trocken","dunkelrot","0,75 l","13,5 %","2,3 g/l","5,3 g/l","18 °C","Zu kräftigen Fleischgerichten, reifem Käse, Iberico Schinken.","enthält Sulfite",,"Bodegas Ramon Bilbao, Avenida del Santo Domingo de la Calzada, 34 - ES 26200 Haro, Spanien"
"https://www.vindor.de/ramon-bilbao-monte-llano-tempranillo-doc-rioja","Der vielversprechende Basiswein der bekannten Bodega, der keine Wünsche offlen lässt. In der Nase betört ein frischer Duft von Schwarzkirschen, die sich weich und saftig am Gaumen wiederfinden. Der 4- bis 6-monatige Barriqueausbaus sorgt für weiche Tannine und rundet den Wein harmonisch ab.","Ramón Bilbao, Monte Llano Tempranillo DOC Rioja","Spanien","Rioja","Bodegas Ramon Bilbao","Rotwein","DOCa",,"trocken","dunkles Rubinrot","0,75 l","14 %","2,0 g/l","5,1 g/l","16-18 °C","Spaghetti-Pilz-Kuchen mit Tomatensoße, Schweinebraten, Gemüseaufläufe.","enthält Sulfite",,"Bodegas Ramon Bilbao, Avenida del Santo Domingo de la Calzada, 34 - ES 26200 Haro, Spanien"
